"","STATEFP","COUNTYFP","TRACTCE","PUMA5CE_20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"25","51","510","200102","51000","51510200102","51255","$75,000 to $99,999","5",88848.702909027,14,61552994.4675335,7845.57164695687,1649.86810183712,3040,1110.95496820052,1418.44197530864,411.148486363636,948.702854545455,29.99,766.040353170992,7725.27863758925,92703.343651071,19798.4172220455,99999,75000,7295.65634892901,-17703.343651071,-12502.7608731164,-37501.7608731164,"Food Insecure",34.847,1
"26","51","510","200102","51000","51510200102","51255","$100,000 to $124,999","1",110075.538589017,177,45097378.9806769,6715.45821077586,422.376672603182,1760,343.135757575758,0,787.661724590737,2619.0718295492,29.99,334.316415476968,5874.17572719266,70490.1087263119,5068.52007123818,124999,1e+05,54508.8912736881,29509.8912736881,49440.3712024499,24441.3712024499,"Food Secure",49.597,2
"27","51","510","200102","51000","51510200102","51255","$100,000 to $124,999","2",111109.378351226,147,49149085.081229,7010.64084668649,770.109696652419,1790,662.655928977629,57.8862880782249,796.526459538443,2377.52446463003,29.99,410.716837324672,6125.299978549,73503.599742588,9241.31635982902,124999,1e+05,51495.400257412,26496.400257412,42254.083897583,17255.083897583,"Food Secure",36.367,4
"28","51","510","200102","51000","51510200102","51255","$100,000 to $124,999","3",112218.66865875,31,59509980.6576919,7714.27123309078,1083.2231001276,2040,923.82703962704,181.780027972028,784.902074358974,2263.76173361823,29.99,504.372224208564,6728.63309978484,80743.5971974181,12998.6772015312,124999,1e+05,44255.4028025819,19256.4028025819,31256.7256010507,6257.72560105071,"Food Secure",21.424,3
"29","51","510","200102","51000","51510200102","51255","$100,000 to $124,999","4",113277.025461673,18,61770504.3492518,7859.42137496469,1295.09774533574,2550,824.209809725159,1198.84438538206,692.476236530715,1881.7829632427,29.99,659.061817697367,7836.365212578,94036.382550936,15541.1729440289,124999,1e+05,30962.617449064,5963.61744906398,15421.4445050351,-9577.55549496487,"At-Risk",17.599,1
"30","51","510","200102","51000","51510200102","51255","$100,000 to $124,999","5",111237.946344425,9,32034945.3180678,5659.94216561157,1770.77943033276,3040,965.568062015504,2006.02604651163,559.86370846395,1560.71750783699,29.99,837.222724732384,8999.38804956046,107992.656594725,21249.3531639931,124999,1e+05,17006.3434052745,-7992.65659472547,-4243.00975871861,-29242.0097587186,"Food Insecure",13.013,1
"31","51","510","200102","51000","51510200102","51255","$125,000 to $149,999","1",135371.387454507,122,49053286.1203968,7003.80511724854,422.376672603182,1760,343.135757575758,0,973.991965393518,3391.42070866402,29.99,352.949439557246,6851.48787119054,82217.8544542865,5068.52007123818,149999,125000,67781.1455457135,42782.1455457135,62712.6254744753,37713.6254744753,"Food Secure",23.506,1
"32","51","510","200102","51000","51510200102","51255","$125,000 to $149,999","2",136762.782299889,122,49023156.603616,7001.65384774312,766.278883767067,1790,659.140659509438,75.0773035985808,975.472509121502,2993.31694606801,29.99,429.595935599659,6952.59335389719,83431.1202467663,9195.34660520481,149999,125000,66567.8797532337,41568.8797532337,57372.5331480289,32373.5331480289,"Food Secure",25.039,2
"33","51","510","200102","51000","51510200102","51255","$125,000 to $149,999","3",140718.983205959,30,38609480.993717,6213.65278992293,1075.65442963716,2040,882.060741532977,315.51568627451,965.143870146356,2990.50505973716,29.99,530.8364727591,7754.0518304501,93048.6219654012,12907.8531556459,149999,125000,56950.3780345988,31951.3780345988,44042.5248789529,19043.5248789529,"Food Secure",9.207,3
"34","51","510","200102","51000","51510200102","51255","$125,000 to $149,999","4",135316.828785732,20,49571306.0675198,7040.68931763928,1310.36243026639,2550,884.689539426091,1050.28445623342,968.086476979742,2453.36877071823,29.99,679.341290290565,8615.76053364805,103389.126403777,15724.3491631967,149999,125000,46609.8735962234,21610.8735962234,30885.5244330267,5886.52443302666,"Food Secure",7.343,1
"35","51","510","200102","51000","51510200102","51255","$125,000 to $149,999","5",134708.572287929,10,28596296.2634357,5347.55049190147,1669.43093362593,3040,1308.40550552251,1098.64654205607,956.209924707602,2682.04248903509,29.99,810.268290591212,9925.56275191249,119106.75302295,20033.1712035111,149999,125000,30892.2469770501,5893.24697705012,10859.075773539,-14139.924226461,"At-Risk",2.905,1
"36","51","510","200102","51000","51510200102","51255","$150,000 to $199,999","1",174914.638188487,144,215262465.637869,14671.8255727728,422.376672603182,1760,343.135757575758,0,1227.70622211803,4375.81825268817,29.99,378.320865229697,8114.97109761165,97379.6531713398,5068.52007123819,199999,150000,102619.34682866,52620.3468286602,97550.826757422,47551.826757422,"Food Secure",44.672,3
"37","51","510","200102","51000","51510200102","51255","$150,000 to $199,999","2",171182.354701386,226,210271242.278619,14500.7324738656,772.855395098834,1790,676.362063513253,10.575859030837,1223.16239903524,3980.08963272225,29.99,450.294571667817,8160.4745259694,97925.6943116328,9274.26474118601,199999,150000,102073.305688367,52074.3056883672,92799.0409471812,42800.0409471812,"Food Secure",53.803,1
"38","51","510","200102","51000","51510200102","51255","$150,000 to $199,999","3",176818.265614934,80,236094762.162967,15365.3754318912,1057.12000760534,2040,823.334789228401,443.759220598469,1231.60669791667,3823.10669117647,29.99,562.581071534888,8954.37847045489,107452.541645459,12685.4400912641,199999,150000,92546.4583545413,42547.4583545413,79861.0182632772,29862.0182632772,"Food Secure",91.581,2
"39","51","510","200102","51000","51510200102","51255","$150,000 to $199,999","4",169345.648378549,32,134842972.931552,11612.1907033751,1248.84662172261,2550,815.240535652654,1425.0264236902,1215.34203605611,3404.73092244224,29.99,728.444561712157,10168.7744795534,122025.29375464,14986.1594606713,199999,150000,77973.7062453596,27974.7062453596,62987.5467846883,12988.5467846883,"Food Secure",40.922,1
"40","51","510","200102","51000","51510200102","51255","$150,000 to $199,999","5",175811.543486398,17,106935124.635766,10340.9440882236,1656.7553451324,3040,998.987436062755,1691.78212765957,1294.83766651839,3564.71884638197,29.99,871.235257537312,11491.55133416,137898.61600992,19881.0641415888,199999,150000,62100.38399008,12101.38399008,42219.3198484912,-7779.68015150877,"At-Risk",34.022,1
"41","51","510","200102","51000","51510200102","51255","$200,000 or more","1",320089.040915869,117,17854945541.7805,133622.399102024,422.376672603182,1760,343.135757575758,0,2050.86454651794,8805.91032809907,29.99,460.636697669688,13450.5373298625,161406.447958349,5068.52007123818,1e+07,2e+05,9838593.55204165,38593.5520416506,9833525.03197041,33525.0319704124,"Food Secure",14.793,4
"42","51","510","200102","51000","51510200102","51255","$200,000 or more","2",328125.145720538,466,21309526324.5551,145977.82819509,774.352857847952,1790,685.70270328649,0,2233.41436330643,8558.46071207462,29.99,551.345992444088,13848.9137711116,166186.96525334,9292.23429417543,1e+07,2e+05,9833813.03474666,33813.0347466604,9824520.80045248,24520.8004524849,"Food Secure",44.731,2
"43","51","510","200102","51000","51510200102","51255","$200,000 or more","3",326360.072923342,177,19704323579.1217,140372.089744086,1039.66773514013,2040,792.834596870819,517.012299424184,2183.3828940903,8125.58515133909,29.99,660.288752552544,14349.0936942769,172189.124331323,12476.0128216816,1e+07,2e+05,9827810.87566868,27810.8756686767,9815334.862847,15334.8628469951,"Food Secure",21.246,2
"44","51","510","200102","51000","51510200102","51255","$200,000 or more","4",370543.598981557,137,36019034418.0538,189786.813077342,1294.34209878638,2550,777.186288276257,1142.18568730325,2431.78052567754,9946.61378603487,29.99,822.548460004343,17700.3047472963,212403.656967555,15532.1051854366,1e+07,2e+05,9787596.34303245,-12403.6569675552,9772064.23784701,-27935.7621529918,"At-Risk",17.542,2
"45","51","510","200102","51000","51510200102","51255","$200,000 or more","5",392339.386738536,72,43722587069.8427,209099.466928643,1668.99638800978,3040,995.854683528837,1625.21129032258,2503.55746254167,10630.3006891667,29.99,986.360982440287,19811.275108,237735.301296,20027.9566561174,1e+07,2e+05,9762264.698704,-37735.3012960004,9742236.74204788,-57763.2579521178,"At-Risk",8.688,1
"46","51","510","200104","51000","51510200104","51255","Less than $35,000","1",18700.1198537576,204,89104689.7398543,9439.52804645732,422.376672603182,1760,294.632121212121,0,45.6636262029923,216.216742653996,29.99,255.26624200183,2601.76873207094,31221.2247848513,5068.52007123819,35000,0,3778.77521514873,-31221.2247848513,-1289.74485608946,-36289.7448560895,"Food Insecure",78.584,2
"47","51","510","200104","51000","51510200104","51255","Less than $35,000","2",19014.8073281549,67,82984829.9071615,9109.6009740911,747.017714133415,1790,478.945365988654,233.363858447489,14.869763880656,19.7733674175064,29.99,329.418670245021,2896.36102597933,34756.3323117519,8964.21256960098,35000,0,243.667688248082,-34756.3323117519,-8720.5448813529,-43720.5448813529,"Food Insecure",50.95,1
"48","51","510","200104","51000","51510200104","51255","Less than $35,000","3",24127.9030060247,21,98546746.9277131,9927.07141747822,969.24595650745,2040,477.673330030551,1183.20272479564,15.3299086739328,-185.241886920981,29.99,471.544192000757,4032.4982685799,48389.9792229588,11630.9514780894,35000,0,-13389.9792229588,-48389.9792229588,-25020.9307010482,-60020.9307010482,"Food Insecure",27.616,3
"49","51","510","200104","51000","51510200104","51255","Less than $35,000","4",23168.1661754171,33,52165191.2414159,7222.54742050309,1315.87188042726,2550,627.58195238856,1151.81458699473,0,-385.694876455776,29.99,567.525841981054,4541.21750490857,54494.6100589028,15790.4625651271,35000,0,-19494.6100589028,-54494.6100589028,-35285.0726240298,-70285.0726240299,"Food Insecure",59.01,1
"50","51","510","200104","51000","51510200104","51255","Less than $35,000","5",22226.3223129764,30,93668895.7238866,9678.26925249998,1628.46197870047,3040,650.725136526556,2002.10270967742,0,-509.882587209302,29.99,735.127982490445,5948.06324148512,71376.7588978214,19541.5437444057,35000,0,-36376.7588978214,-71376.7588978214,-55918.3026422271,-90918.3026422271,"Food Insecure",50.84,2
"51","51","510","200104","51000","51510200104","51255","$35,000 to $49,999","1",43477.5857766116,121,19844041.5951764,4454.66514961298,422.376672603182,1760,294.632121212121,0,217.504315727237,697.886186112206,29.99,272.450310954254,3272.46293400582,39269.5552080698,5068.52007123818,49999,35000,10729.4447919302,-4269.55520806981,5660.924720692,-9338.075279308,"At-Risk",38.655,2
"52","51","510","200104","51000","51510200104","51255","$35,000 to $49,999","2",43142.1306421782,35,25363450.3118025,5036.21388662182,774.357233105834,1790,589.264242424243,0,176.880601126364,629.630136395636,29.99,336.049207665644,3551.81418761189,42621.7702513426,9292.28679727001,49999,35000,7377.22974865737,-7621.77025134263,-1915.05704861264,-16914.0570486126,"Food Insecure",14.786,2
"53","51","510","200104","51000","51510200104","51255","$35,000 to $49,999","3",42377.9506859049,13,16704369.7264217,4087.09795899508,1057.89137780913,2040,566.233699256718,473.174447439353,123.947393005952,262.323035714286,29.99,429.123691751116,3924.79226716743,47097.5072060091,12694.6965337096,49999,35000,2901.4927939909,-12097.5072060091,-9793.20373971872,-24792.2037397187,"Food Insecure",7.987,4
"54","51","510","200104","51000","51510200104","51255","$35,000 to $49,999","4",42077.934591456,19,22786473.478843,4773.51793532223,1330.69607034481,2550,710.440314284523,835.536231086658,38.3657219517849,117.399175938804,29.99,549.502833766777,4831.23427702855,57974.8113243426,15968.3528441377,49999,35000,-7975.81132434256,-22974.8113243426,-23944.1641684803,-38943.1641684803,"Food Insecure",13.598,1
"55","51","510","200104","51000","51510200104","51255","$35,000 to $49,999","5",40088.8462606226,8,18271337.0447485,4274.4984553452,1606.16100419848,3040,707.835705838876,1952.44243902439,1.12952290249433,-402.929603174603,29.99,733.755867196424,6062.22393178758,72746.687181451,19273.9320503818,49999,35000,-22747.687181451,-37746.687181451,-42021.6192318327,-57020.6192318327,"Food Insecure",3.974,2
"56","51","510","200104","51000","51510200104","51255","$50,000 to $59,999","1",54042.7032794468,90,7207268.1264616,2684.63556678772,422.376672603182,1760,294.632121212121,0,372.229662579827,946.727730716253,29.99,287.922845639513,3691.50236014771,44298.0283217726,5068.52007123818,59999,50000,15700.9716782274,5701.97167822743,10632.4516069892,633.451606989242,"Food Secure",45.542,2
"57","51","510","200104","51000","51510200104","51255","$50,000 to $59,999","2",54799.3574825899,35,10599080.4740946,3255.62290108892,774.265608689436,1790,579.036251654281,0,270.83781375,846.3261125,29.99,344.412967409372,3860.60314531365,46327.2377437638,9291.18730427323,59999,50000,13671.7622562362,3672.76225623618,4380.57495196295,-5618.42504803705,"At-Risk",37.473,3
"58","51","510","200104","51000","51510200104","51255","$50,000 to $59,999","3",54413.7356015982,15,3917568.10098989,1979.28474479795,1084.40162381953,2040,718.120550964187,327.884520884521,260.937539726027,800.152697869102,29.99,446.133423539427,4623.21873298326,55478.6247957992,13012.8194858344,59999,50000,4520.37520420083,-5478.62479579917,-8492.44428163359,-18491.4442816336,"Food Insecure",28.15,2
"59","51","510","200104","51000","51510200104","51255","$50,000 to $59,999","4",53845.4409520683,6,6333713.22980555,2516.68695506723,1313.24201996453,2550,589.264242424242,953.309285714286,147.098248391813,344.72264254386,29.99,558.290379649487,5172.67479872369,62072.0975846842,15758.9042395744,59999,50000,-2073.09758468425,-12072.0975846842,-17832.0018242586,-27831.0018242586,"Food Insecure",67.552,1
"60","51","510","200104","51000","51510200104","51255","$50,000 to $59,999","5",54755.1789461802,5,13161442.4609831,3627.87023761643,1535.47050835025,3040,814.015668220668,2284.87923076923,90.6167763888889,232.422897727273,29.99,779.497218372904,7271.42179147896,87257.0614977476,18425.6461002031,59999,50000,-27258.0614977476,-37257.0614977476,-45683.7075979506,-55682.7075979506,"Food Insecure",107.282,2
"61","51","510","200104","51000","51510200104","51255","$60,000 to $74,999","1",66805.2569342005,162,18238247.2800609,4270.62609930452,422.376672603182,1760,294.632121212121,0,481.93001647172,1332.15605557288,29.99,298.892881028702,4197.60107428543,50371.2128914251,5068.52007123818,74999,60000,24627.7871085749,9628.78710857488,19559.2670373367,4560.26703733669,"Food Secure",70.303,3
"62","51","510","200104","51000","51510200104","51255","$60,000 to $74,999","2",68991.4752098713,58,21668215.1274277,4654.91300965203,774.33160811246,1790,586.403736393057,0,378.9932591211,1193.87120404696,29.99,355.971860362662,4335.23005992378,52022.7607190853,9291.97929734952,74999,60000,22976.2392809147,7977.2392809147,13684.2599835652,-1314.74001643482,"At-Risk",51.43,2
"63","51","510","200104","51000","51510200104","51255","$60,000 to $74,999","3",68604.5090798831,19,22914289.715411,4786.88726788202,1039.95233907097,2040,653.925872079574,648.646870229008,341.475162883436,956.908586400818,29.99,475.399024426299,5146.34551601913,61756.1461922296,12479.4280688516,74999,60000,13242.8538077704,-1756.1461922296,763.42573891878,-14235.5742610812,"At-Risk",23.23,3
"64","51","510","200104","51000","51510200104","51255","$60,000 to $74,999","4",65552.3753550902,9,27365411.1016703,5231.19595328547,1249.77497282241,2550,639.803328909533,1449.8105109489,256.345087217514,641.992856638418,29.99,617.572389989836,6185.51417370421,74226.1700844505,14997.2996738689,74999,60000,772.829915549519,-14226.1700844505,-14224.4697583194,-29223.4697583194,"Food Insecure",30.508,1
"65","51","510","200104","51000","51510200104","51255","$60,000 to $74,999","5",66454.1191227453,13,15231804.8769848,3902.79449586892,1651.29203542616,3040,856.31378207608,1684.83063829787,197.077001719577,527.587483465608,29.99,745.950345751969,7081.74925131111,84980.9910157333,19815.5044251139,74999,60000,-9981.99101573328,-24980.9910157333,-29797.4954408472,-44796.4954408472,"Food Insecure",45.53,2
"66","51","510","200104","51000","51510200104","51255","$75,000 to $99,999","1",86234.8093296824,249,51577478.2992893,7181.7461873342,422.376672603182,1760,294.632121212121,0,613.671956277871,1892.77775571349,29.99,312.067075009317,4903.1389082128,58837.6668985536,5068.52007123819,99999,75000,41161.3331014464,16162.3331014464,36092.8130302082,11093.8130302082,"Food Secure",87.57,3
"67","51","510","200104","51000","51510200104","51255","$75,000 to $99,999","2",88053.9065877118,107,48110891.6108113,6936.20152611005,773.341739711142,1790,579.100745661362,20.1598664688427,622.006197738802,1671.34544295966,29.99,381.459854958015,5094.06210778668,61128.7452934402,9280.10087653371,99999,75000,38870.2547065598,13871.2547065598,29590.1538300261,4591.15383002608,"Food Secure",86.287,4
"68","51","510","200104","51000","51510200104","51255","$75,000 to $99,999","3",84955.2098159417,28,57298949.8712106,7569.60698261215,1067.10616890736,2040,748.223840466521,308.171340206186,451.957771850198,1402.74118675595,29.99,464.544912143027,5445.62905142188,65347.5486170626,12805.2740268884,99999,75000,34651.4513829374,9652.4513829374,21846.177356049,-3152.82264395097,"At-Risk",21.025,2
"69","51","510","200104","51000","51510200104","51255","$75,000 to $99,999","4",85178.9745954868,24,54221624.2160646,7363.533405646,1334.08162880652,2550,877.39712566845,701.098941176471,428.096394679186,1308.76429838289,29.99,592.066409033063,6487.41316894006,77848.9580272807,16008.9795456783,99999,75000,22150.0419727193,-2848.95802728071,6141.06242704102,-18857.937572959,"At-Risk",37.454,1
"70","51","510","200104","51000","51510200104","51255","$75,000 to $99,999","5",88848.702909027,14,61552994.4675335,7845.57164695687,1649.86810183712,3040,953.916960344182,1418.44197530864,411.148486363636,948.702854545455,29.99,750.336552385358,7552.53682894727,90630.4419473673,19798.4172220455,99999,75000,9368.55805263272,-15630.4419473673,-10429.8591694127,-35428.8591694127,"Food Insecure",22.664,1
"71","51","510","200104","51000","51510200104","51255","$100,000 to $124,999","1",110075.538589017,177,45097378.9806769,6715.45821077586,422.376672603182,1760,294.632121212121,0,787.661724590737,2619.0718295492,29.99,329.466051840604,5820.82172719266,69849.8607263119,5068.52007123818,124999,1e+05,55149.1392736881,30150.1392736881,50080.6192024499,25081.6192024499,"Food Secure",54.794,1
"72","51","510","200104","51000","51510200104","51255","$100,000 to $124,999","2",111109.378351226,147,49149085.081229,7010.64084668649,770.109696652419,1790,568.986815503664,57.8862880782249,796.526459538443,2377.52446463003,29.99,401.349925977275,6022.26395372764,72267.1674447317,9241.31635982902,124999,1e+05,52731.8325552683,27732.8325552683,43490.5161954393,18491.5161954393,"Food Secure",54.687,4
"73","51","510","200104","51000","51510200104","51255","$100,000 to $124,999","3",112218.66865875,31,59509980.6576919,7714.27123309078,1083.2231001276,2040,793.240326340326,181.780027972028,784.902074358974,2263.76173361823,29.99,491.313552879893,6584.98771516946,79019.8525820335,12998.6772015312,124999,1e+05,45979.1474179665,20980.1474179665,32980.4702164353,7981.47021643532,"Food Secure",11.035,3
