"","STATEFP","COUNTYFP","TRACTCE","PUMA5CE_20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"16","51","107","610101","10703","51107610101","10703","$60,000 to $74,999","1",68382.9047619048,45,13765099.7222308,3710.13473100787,393.956896488351,1445.61636010511,594.538424242424,0,475.657860453869,1277.45272852891,44.99,295.475954128975,4133.73132745929,49604.7759295114,4727.48275786021,74999,60000,25394.2240704886,10395.2240704886,20666.7413126284,5667.74131262835,"Food Secure",33.803,1
"17","51","107","610101","10703","51107610101","10703","$60,000 to $74,999","2",68583.5358796296,41,14476032.1122685,3804.7381134933,720.268661889414,1468.47023877528,1138.15573344557,13.6125,384.549126377985,1106.81166748446,44.99,377.004626048824,4533.59389213211,54403.1267055854,8643.22394267297,74999,60000,20595.8732944146,5596.87329441462,11952.6493517416,-3046.35064825835,"At-Risk",81.773,1
"18","51","107","610101","10703","51107610101","10703","$60,000 to $74,999","3",66173.4310018904,15,20686434.7760068,4548.23424814584,1030.70842171233,1669.88575345596,1525.12030566535,63.373156899811,335.960163918919,918.96231981982,44.99,467.003780165236,5025.29547992509,60303.5457591011,12368.5010605479,74999,60000,14695.4542408989,-303.545759101115,2326.95318035097,-12672.046819649,"At-Risk",21.214,4
"19","51","107","610101","10703","51107610101","10703","$60,000 to $74,999","4",68932.2115384615,12,19852524.6770864,4455.61720495449,1234.5677656935,2085.57066148749,1378.87180699301,678.106461538462,277.978525,666.638478535354,44.99,570.008522071246,5702.16445562556,68425.9734675067,14814.813188322,74999,60000,6573.0265324933,-8425.9734675067,-8241.78665582868,-23240.7866558287,"Food Insecure",6.056,2
"20","51","107","610101","10703","51107610101","10703","$60,000 to $74,999","5",70664.4414414414,5,13807160.0669943,3715.7987118511,1395.40355647798,2488.40169084885,1210.50165656566,2154.67171171171,158.171382894737,306.844349415205,44.99,745.213999849893,7108.79479128605,85305.5374954327,16744.8426777357,74999,60000,-10306.5374954327,-25305.5374954327,-27051.3801731684,-42050.3801731684,"Food Insecure",5.154,2
"21","51","107","610101","10703","51107610101","10703","$75,000 to $99,999","1",86555.6543504172,53,44019844.5581881,6634.7452519436,393.956896488351,1445.61636010511,594.538424242424,0,609.667807741638,1867.06555272109,44.99,308.876948857752,4870.75509366801,58449.0611240161,4727.48275786021,99999,75000,41549.9388759839,16550.9388759839,36822.4561181237,11823.4561181237,"Food Secure",41.794,1
"22","51","107","610101","10703","51107610101","10703","$75,000 to $99,999","2",87311.9527389903,92,52839910.3524132,7269.10657181563,720.563956410698,1468.47023877528,1146.60981818182,38.0666809881847,623.146278472222,1578.59591887735,44.99,404.18469728282,5304.06363257768,63648.7635909321,8646.76747692838,99999,75000,36350.2364090679,11351.2364090679,27703.4689321395,2704.46893213951,"Food Secure",206.024,1
"23","51","107","610101","10703","51107610101","10703","$75,000 to $99,999","3",88286.38,33,36870557.0141917,6072.11306006333,996.057859463844,1669.88575345596,1360.64365090909,353.761257142857,549.523271918971,1497.17646166909,44.99,497.486179289072,5973.46657438504,71681.5988926205,11952.6943135661,99999,75000,28317.4011073795,3318.4011073795,16364.7067938134,-8634.29320618663,"At-Risk",37.672,3
"24","51","107","610101","10703","51107610101","10703","$75,000 to $99,999","4",86014.28,31,36541991.1945631,6044.99720385073,1203.09304032328,2085.57066148749,1400.22807067034,1168.83655757576,443.708832002188,1134.89579412837,44.99,634.642716205905,6912.87263207005,82954.4715848406,14437.1164838793,99999,75000,17044.5284151594,-7954.47158484065,2607.41193128005,-22391.58806872,"At-Risk",24.603,2
"25","51","107","610101","10703","51107610101","10703","$75,000 to $99,999","5",85268.3411306043,20,50756342.1822308,7124.34854440957,1563.71041922867,2488.40169084885,1864.74137350109,1677.84561403509,414.033949013605,956.618773809524,44.99,805.372304662731,8252.00370587089,99024.0444704507,18764.5250307441,99999,75000,974.955529549276,-24024.0444704507,-17789.5695011948,-42788.5695011948,"Food Insecure",29.907,2
"26","51","107","610101","10703","51107610101","10703","$100,000 to $124,999","1",111392.368421053,28,51080703.6441874,7147.07658026605,393.956896488351,1445.61636010511,594.538424242424,0,804.111633391204,2617.67011959877,44.99,328.321331422709,5835.24786876021,70022.9744251225,4727.48275786021,124999,1e+05,54976.0255748775,29977.0255748775,50248.5428170173,25249.5428170173,"Food Secure",7.058,1
"27","51","107","610101","10703","51107610101","10703","$100,000 to $124,999","2",112559.750156544,77,40043127.5384163,6327.96393308435,720.751528126559,1468.47023877528,1148.87011722738,33.5873763306199,805.04979494267,2230.64276515151,44.99,422.17190554025,6153.78219796771,73845.3863756125,8649.01833751871,124999,1e+05,51153.6136243875,26154.6136243875,42504.5952868688,17505.5952868688,"Food Secure",31.832,1
"28","51","107","610101","10703","51107610101","10703","$100,000 to $124,999","3",113217.988217968,36,47012488.9379141,6856.56538931221,1010.901913097,1669.88575345596,1554.20574820369,242.402120765832,793.410976801452,1991.54061689995,44.99,531.579651232393,6828.01486735927,81936.1784083112,12130.822957164,124999,1e+05,43062.8215916888,18063.8215916888,30931.9986345248,5932.99863452482,"Food Secure",11.197,2
"29","51","107","610101","10703","51107610101","10703","$100,000 to $124,999","4",112915.682,24,52440847.0028818,7241.6052780362,1236.1270142899,2085.57066148749,1274.69038157576,1190.16688,771.865884048822,1737.82321969697,44.99,660.341082140197,7765.44810894924,93185.3773073908,14833.5241714788,124999,1e+05,31813.6226926092,6814.62269260918,16980.0985211304,-8018.90147886959,"At-Risk",6.485,2
"30","51","107","610101","10703","51107610101","10703","$100,000 to $124,999","5",110623.041666667,32,43669557.2471436,6608.29457932556,1604.72689138212,2488.40169084885,1391.67997222222,2104.41523809524,563.360791448517,1398.85470186155,44.99,819.757458399695,8811.45985287607,105737.518234513,19256.7226965855,124999,1e+05,19261.4817654871,-5737.51823451286,4.75906890168335,-24994.2409310983,"At-Risk",11.428,3
"31","51","107","610101","10703","51107610101","10703","$125,000 to $149,999","1",135748.179425837,22,29246373.3274414,5407.99161680576,393.956896488351,1445.61636010511,594.538424242424,0,992.698408773862,3481.21968612335,44.99,347.180008960974,6906.24288820572,82874.9146584686,4727.48275786021,149999,125000,67124.0853415314,42125.0853415314,62396.6025836712,37397.6025836712,"Food Secure",17.446,2
"32","51","107","610101","10703","51107610101","10703","$125,000 to $149,999","2",135336.77140255,66,46153211.3615515,6793.61548525905,719.256106648582,1468.47023877528,1172.29115526853,28.9698360655738,975.410046013911,2948.73463215623,44.99,440.938738277188,7079.80464655672,84957.6557586806,8631.07327978299,149999,125000,65041.3442413194,40042.3442413194,56410.2709615364,31411.2709615364,"Food Secure",54.042,2
"33","51","107","610101","10703","51107610101","10703","$125,000 to $149,999","3",136957.708387097,38,57213867.9665316,7563.98492638184,995.829037816318,1669.88575345596,1336.3689484262,412.363561290323,964.742825408998,2897.63463829243,44.99,542.41801263978,7868.40373951369,94420.8448741643,11949.9484537958,149999,125000,55578.1551258357,30579.1551258357,43628.2066720399,18629.2066720399,"Food Secure",29.407,2
"34","51","107","610101","10703","51107610101","10703","$125,000 to $149,999","4",138451.657383966,51,63561031.6173124,7972.51726980333,1221.84775399007,2085.57066148749,1365.68235509526,1057.42183966245,974.069294642857,2326.23867296919,44.99,674.958190487812,8528.93101434505,102347.172172141,14662.1730478808,149999,125000,47651.8278278594,22652.8278278594,32989.6547799786,7990.65477997857,"Food Secure",21.475,2
"35","51","107","610101","10703","51107610101","10703","$125,000 to $149,999","5",138328.694968553,31,67206522.2721636,8197.95842098285,1609.78270747709,2488.40169084885,1672.37302039261,1997.38163522013,861.506415972222,2133.23205709877,44.99,867.44354699109,10065.3283665237,120783.940398284,19317.3924897251,149999,125000,29215.0596017161,4216.05960171606,9897.66711199092,-15101.3328880091,"At-Risk",18.63,3
"36","51","107","610101","10703","51107610101","10703","$150,000 to $199,999","1",166260.52476573,34,115566468.338193,10750.1845722849,393.956896488351,1445.61636010511,594.538424242425,0,1243.54234686347,4517.05849938499,44.99,372.264402769935,8218.01003336593,98616.1204003911,4727.48275786021,199999,150000,101382.879599609,51383.8795996089,96655.3968417486,46656.3968417486,"Food Secure",25.064,1
"37","51","107","610101","10703","51107610101","10703","$150,000 to $199,999","2",171669.098417409,110,195103358.919057,13967.9403964599,721.238282951548,1468.47023877528,1166.73020148068,23.2117507418398,1237.14636169505,3891.40206271066,44.99,466.17868356444,8298.12929896795,99577.5515876154,8654.85939541857,199999,150000,100421.448412385,50422.4484123846,91766.589016966,41767.589016966,"Food Secure",112.749,3
"38","51","107","610101","10703","51107610101","10703","$150,000 to $199,999","3",172067.034422404,95,220355864.873887,14844.3883293953,993.04863728544,1669.88575345596,1361.12530730879,483.179369894982,1230.84927054696,3724.00925448644,44.99,578.307833849214,9092.34678954235,109108.161474508,11916.5836474253,199999,150000,90890.8385254917,40891.8385254917,78974.2548780665,28975.2548780665,"Food Secure",62.551,1
"39","51","107","610101","10703","51107610101","10703","$150,000 to $199,999","4",175352.55025713,100,235646330.293427,15350.7762114307,1223.25540352545,2085.57066148749,1357.79345601881,1168.7453202431,1220.48153860803,3399.00085064635,44.99,710.083637988289,9986.66546499208,119839.985579905,14679.0648423054,199999,150000,80159.014420095,30160.014420095,65479.9495777896,15480.9495777896,"Food Secure",51.136,2
"40","51","107","610101","10703","51107610101","10703","$150,000 to $199,999","5",173790.435967302,67,186179804.612802,13644.772061592,1631.61810667227,2488.40169084885,1877.98002262406,1500.34610354223,1243.00888771139,3355.3705129061,44.99,878.634481139882,11388.7316987725,136664.78038527,19579.4172800673,199999,150000,63334.2196147298,13335.2196147298,43754.8023346625,-6244.19766533751,"At-Risk",51.5,2
"41","51","107","610101","10703","51107610101","10703","$200,000 or more","1",317784.860849057,27,19108458219.9026,138233.346989439,393.956896488351,1445.61636010511,594.538424242424,0,2207.75673895929,10056.8936328725,44.99,468.685841979518,14818.4809981588,177821.771977906,4727.48275786021,1e+07,2e+05,9822178.2280221,22178.2280220939,9817450.74526423,17450.7452642337,"Food Secure",17.279,1
"42","51","107","610101","10703","51107610101","10703","$200,000 or more","2",333772.634944612,198,24604248568.7536,156857.414771357,722.082481245606,1468.47023877528,1177.70098739663,3.13492447129909,2285.94279243651,8924.03534519465,44.99,570.232142432532,14474.5064307069,173694.077168483,8664.98977494728,1e+07,2e+05,9826305.92283152,26305.9228315172,9817640.93305657,17640.93305657,"Food Secure",164.871,2
"43","51","107","610101","10703","51107610101","10703","$200,000 or more","3",339276.405088622,165,19940677265.0177,141211.462937744,1003.02295892435,1669.88575345596,1390.31569762808,326.848759291023,2352.52146129475,8852.6733975699,44.99,678.758463059416,15315.9935322991,183791.92238759,12036.2755070921,1e+07,2e+05,9816208.07761241,16208.0776124105,9804171.80210532,4171.80210531833,"Food Secure",113.287,1
"44","51","107","610101","10703","51107610101","10703","$200,000 or more","4",313123.790957015,195,15478143637.5201,124411.18775062,1232.73074641674,2085.57066148749,1378.57693017769,978.712506082725,2176.2241494038,7639.46783639695,44.99,789.680499356845,15093.2225829055,181118.670994866,14792.7689570009,1e+07,2e+05,9818881.32900513,18881.3290051341,9804088.56004813,4088.5600481332,"Food Secure",105.628,2
"45","51","107","610101","10703","51107610101","10703","$200,000 or more","5",325350.162180126,134,20145271977.6904,141934.040940468,1669.30186229721,2488.40169084885,1790.5308077384,1273.84925224327,2258.69852550189,8101.13021527566,44.99,952.577213862962,16910.177705471,202922.132465652,20031.6223475665,1e+07,2e+05,9797077.86753435,-2922.13246565231,9777046.24518678,-22953.7548132189,"At-Risk",90.935,3
"46","51","107","610102","10703","51107610102","10703","Less than $35,000","1",20358.4955686854,74,63271561.242035,7954.34228846327,393.956896488351,1660,581.918060606061,0,45.9159125129803,223.721819833852,44.99,272.678086960739,2829.22387991363,33950.6865589636,4727.48275786021,35000,0,1049.31344103641,-33950.6865589636,-3678.1693168238,-38678.1693168238,"Food Insecure",35.856,2
"47","51","107","610102","10703","51107610102","10703","Less than $35,000","2",19780.2756410256,44,111818757.134636,10574.438856726,711.472437092555,1690,1058.76758249158,77.6769230769231,26.590187254902,113.019364630468,44.99,360.949712991596,3371.99377044547,40463.9252453457,8537.66924511066,35000,0,-5463.92524534565,-40463.9252453457,-14001.5944904563,-49001.5944904563,"Food Insecure",32.121,1
"48","51","107","610102","10703","51107610102","10703","Less than $35,000","3",21130.4931506849,15,47978163.2121782,6926.62711658266,946.447517193762,1920,1195.72204234122,734.288,5.10952739463602,-205.771357758621,44.99,484.655708692962,4178.9939206702,50147.9270480424,11357.3702063251,35000,0,-15147.9270480424,-50147.9270480424,-26505.2972543675,-61505.2972543675,"Food Insecure",8.822,1
"49","51","107","610102","10703","51107610102","10703","Less than $35,000","4",30560.2285714286,4,7497404.76090226,2738.1389228639,1222.00862267584,2400,1208.17273535354,1164.88914285714,0,-406.291130952381,44.99,604.006050088652,5015.76679734695,60189.2015681634,14664.1034721101,35000,0,-25189.2015681634,-60189.2015681634,-39853.3050402735,-74853.3050402735,"Food Insecure",3.751,2
"50","51","107","610102","10703","51107610102","10703","Less than $35,000","5",25545.0193050193,12,75795157.0112538,8706.04140877206,1603.1762525768,2860,1604.20654545455,1481.69235521236,0,-392.697462546816,44.99,759.40651532437,6357.59795344445,76291.1754413334,19238.1150309216,35000,0,-41291.1754413334,-76291.1754413334,-60529.290472255,-95529.290472255,"Food Insecure",3.45,2
"51","51","107","610102","10703","51107610102","10703","$35,000 to $49,999","1",42918.9034307497,46,14415313.4817567,3796.7503844415,393.956896488351,1660,581.91806060606,0,217.697039439655,678.983188457854,44.99,289.856199653407,3473.44448815698,41681.3338578837,4727.48275786021,49999,35000,8317.66614211628,-6681.33385788372,3590.18338425607,-11408.8166157439,"At-Risk",29.672,2
"52","51","107","610102","10703","51107610102","10703","$35,000 to $49,999","2",43969.7558139535,24,13385902.0160011,3658.67489892189,695.340342715293,1690,1055.57229598309,198.920930232558,197.319973043944,531.088700428725,44.99,388.214354197488,4106.1062538858,49273.2750466296,8344.08411258352,49999,35000,725.724953370387,-14273.2750466296,-7618.35915921313,-22617.3591592131,"Food Insecure",17.85,1
"53","51","107","610102","10703","51107610102","10703","$35,000 to $49,999","3",44749.4541484716,12,23408209.6700375,4838.20314476744,975.194106193974,1920,1364.5851464867,462.912139737991,103.263624166667,406.944881944444,44.99,487.094501658533,4789.79029399434,57477.483527932,11702.3292743277,49999,35000,-7478.48352793203,-22477.483527932,-19180.8128022597,-34179.8128022597,"Food Insecure",7.809,1
"54","51","107","610102","10703","51107610102","10703","$35,000 to $49,999","4",41077.3241590214,6,9920658.31791149,3149.70765594388,1280.72259027622,2400,1211.88440144565,734.336880733945,73.3384220183486,0.443769113149844,44.99,574.527229447416,5039.52070275851,60474.2484331021,15368.6710833146,49999,35000,-10475.2484331021,-25474.2484331021,-25843.9195164167,-40842.9195164167,"Food Insecure",6.421,1
"55","51","107","610102","10703","51107610102","10703","$35,000 to $49,999","5",43844.752238806,10,5128658.6120833,2264.65419260498,1384.00885674208,2860,1245.47835658073,1994.66125373134,37.3756791327913,-251.918136856369,44.99,756.651414618694,6687.23856720719,80246.8628064863,16608.1062809049,49999,35000,-30247.8628064863,-45246.8628064863,-46855.9690873912,-61854.9690873912,"Food Insecure",10.248,2
"56","51","107","610102","10703","51107610102","10703","$50,000 to $59,999","1",54819.1344778255,32,7263198.75266345,2695.03223592287,393.956896488351,1660,581.918060606061,0,384.515033065217,973.8836,44.99,306.537999015963,3951.84469268724,47422.1363122469,4727.48275786021,59999,50000,12576.8636877531,2577.8636877531,7849.38092989289,-2149.61907010711,"At-Risk",19.393,1
"57","51","107","610102","10703","51107610102","10703","$50,000 to $59,999","2",55179.1873706004,31,5062616.54827556,2250.02589946773,721.726785298756,1690,1039.13939393939,0,282.685939930556,786.864586226852,44.99,377.85421191687,4221.53413201367,50658.409584164,8660.72142358507,59999,50000,9340.59041583595,-658.409584164052,679.86899225088,-9319.13100774912,"At-Risk",16.51,1
"58","51","107","610102","10703","51107610102","10703","$50,000 to $59,999","3",52424.0845070423,10,5263180.86915841,2294.16234585925,957.550279626297,1920,1112.61093982074,728.493802816901,223.891386798246,635.322513157895,44.99,498.753640906219,5164.0622835,61968.747402,11490.6033555156,59999,50000,-1969.74740200004,-11968.747402,-13460.3507575156,-23459.3507575156,"Food Insecure",5.14,2
"59","51","107","610102","10703","51107610102","10703","$50,000 to $59,999","4",54517.4540540541,7,1909449.55358402,1381.82833723441,1245.89817742483,2400,1714.29915151515,631.770810810811,193.4487,698.477161290323,44.99,623.040683975079,6306.02650759136,75672.3180910964,14950.778129098,59999,50000,-15673.3180910964,-25672.3180910964,-30624.0962201943,-40623.0962201943,"Food Insecure",2.437,1
"60","51","107","610102","10703","51107610102","10703","$50,000 to $59,999","5",53705.3103448276,6,12175436.8395455,3489.33186148087,1690.89748883631,2860,1622.01298502264,2315.09333333333,88.7471449074074,254.337135416667,44.99,862.174095209969,8047.35469389002,96568.2563266802,20290.7698660357,59999,50000,-36569.2563266802,-46568.2563266802,-56860.026192716,-66859.026192716,"Food Insecure",2.52,1
"61","51","107","610102","10703","51107610102","10703","$60,000 to $74,999","1",68382.9047619048,45,13765099.7222308,3710.13473100787,393.956896488351,1660,581.91806060606,0,475.657860453869,1277.45272852891,44.99,315.652281754828,4355.67093134367,52268.051176124,4727.48275786021,74999,60000,22730.948823876,7731.94882387597,18003.4660660158,3004.46606601576,"Food Secure",17.024,1
"62","51","107","610102","10703","51107610102","10703","$60,000 to $74,999","2",68583.5358796296,41,14476032.1122685,3804.7381134933,720.268661889414,1690,1113.99591694725,13.6125,384.549126377985,1106.81166748446,44.99,396.741620521465,4750.70083133116,57008.4099759739,8643.22394267297,74999,60000,17990.5900240261,2991.59002402606,9347.36608135309,-5651.63391864691,"At-Risk",19.676,1
"63","51","107","610102","10703","51107610102","10703","$60,000 to $74,999","3",66173.4310018904,15,20686434.7760068,4548.23424814584,1030.70842171233,1920,1492.74632938076,63.373156899811,335.960163918919,918.96231981982,44.99,488.777807191182,5264.8097772105,63177.717326526,12368.5010605479,74999,60000,11821.2826734741,-3177.71732652595,-547.218387073859,-15546.2183870739,"Food Insecure",7.038,2
"64","51","107","610102","10703","51107610102","10703","$60,000 to $74,999","4",68932.2115384615,12,19852524.6770864,4455.61720495449,1234.5677656935,2400,1349.60227132867,678.106461538462,277.978525,666.638478535354,44.99,598.524502356063,6015.84023875855,72190.0828651026,14814.813188322,74999,60000,2808.91713489742,-12190.0828651026,-12005.8960534246,-27004.8960534246,"Food Insecure",2.714,1
"65","51","107","610102","10703","51107610102","10703","$60,000 to $74,999","5",70664.4414414414,5,13807160.0669943,3715.7987118511,1395.40355647798,2860,1184.80614141414,2154.67171171171,158.171382894737,306.844349415205,44.99,779.804279249857,7489.28786468565,89871.4543762278,16744.8426777357,74999,60000,-14872.4543762278,-29871.4543762278,-31617.2970539635,-46616.2970539635,"Food Insecure",1.548,1
"66","51","107","610102","10703","51107610102","10703","$75,000 to $99,999","1",86555.6543504172,53,44019844.5581881,6634.7452519436,393.956896488351,1660,581.91806060606,0,609.667807741638,1867.06555272109,44.99,329.053276483605,5092.69469755239,61112.3363706287,4727.48275786021,99999,75000,38886.6636293713,13887.6636293713,34159.1808715111,9160.18087151109,"Food Secure",28.454,1
"67","51","107","610102","10703","51107610102","10703","$75,000 to $99,999","2",87311.9527389903,92,52839910.3524132,7269.10657181563,720.563956410698,1690,1122.27054545455,38.0666809881847,623.146278472222,1578.59591887735,44.99,423.903746132565,5520.97316992487,66251.6780390985,8646.76747692838,99999,75000,33747.3219609015,8748.32196090154,25100.5544839732,101.554483973157,"Food Secure",66.368,1
"68","51","107","610102","10703","51107610102","10703","$75,000 to $99,999","3",88286.38,33,36870557.0141917,6072.11306006333,996.057859463844,1920,1331.76104727273,353.761257142857,549.523271918971,1497.17646166909,44.99,519.60934357984,6216.82138158349,74601.8565790019,11952.6943135661,99999,75000,25397.1434209981,398.143420998138,13444.449107432,-11554.550892568,"At-Risk",16.014,1
"69","51","107","610102","10703","51107610102","10703","$75,000 to $99,999","4",86014.28,31,36541991.1945631,6044.99720385073,1203.09304032328,2400,1370.5052021304,1168.83655757576,443.708832002188,1134.89579412837,44.99,663.113363203162,7226.04974903988,86712.5969884785,14437.1164838793,99999,75000,13286.4030115215,-11712.5969884785,-1150.7134723578,-26149.7134723578,"Food Insecure",13.271,2
"70","51","107","610102","10703","51107610102","10703","$75,000 to $99,999","5",85268.3411306043,20,50756342.1822308,7124.34854440957,1563.71041922867,2860,1825.15820568256,1677.84561403509,414.033949013605,956.618773809524,44.99,838.573818795992,8617.22036133677,103406.644336041,18764.5250307441,99999,75000,-3407.64433604118,-28406.6443360412,-22172.1693667852,-47171.1693667852,"Food Insecure",10.892,2
"71","51","107","610102","10703","51107610102","10703","$100,000 to $124,999","1",111392.368421053,28,51080703.6441874,7147.07658026605,393.956896488351,1660,581.91806060606,0,804.111633391204,2617.67011959877,44.99,348.497659048562,6057.18747264459,72686.2496717351,4727.48275786021,124999,1e+05,52312.7503282649,27313.7503282649,47585.2675704047,22586.2675704047,"Food Secure",16.043,2
"72","51","107","610102","10703","51107610102","10703","$100,000 to $124,999","2",112559.750156544,77,40043127.5384163,6327.96393308435,720.751528126559,1690,1124.48286476537,33.5873763306199,805.04979494267,2230.64276515151,44.99,441.886156416522,6370.6389576067,76447.6674912804,8649.01833751871,124999,1e+05,48551.3325087196,23552.3325087196,39902.3141712009,14903.3141712009,"Food Secure",78.19,1
