"","STATEFP","COUNTYFP","TRACTCE","PUMA5CE_20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"11","51","013","100100","01301","51013100100","1301","$50,000 to $59,999","1",55571.6830708661,48,5270510.84921066,2295.75931865922,464.516340635518,1839.70149253731,457.346909090909,0,380.397284610676,1007.17090434215,29.99,317.195202687442,4031.80179326849,48381.6215192219,5574.19608762622,59999,50000,11617.3784807781,1618.37848077815,6043.18239315193,-3955.81760684807,"At-Risk",8.852,1
"12","51","013","100100","01301","51013100100","1301","$50,000 to $59,999","2",54958.4950738916,20,7986540.08762999,2826.04672424749,844.773883238252,1876.40066178541,767.126219435737,43.7820689655172,277.854769583333,879.451701388889,29.99,383.992760300825,4258.59818145971,51103.1781775166,10137.286598859,59999,50000,8895.82182248344,-1103.17817751656,-1241.46477637558,-11240.4647763756,"Food Insecure",12.778,2
"13","51","013","100100","01301","51013100100","1301","$50,000 to $59,999","3",55838.6627906977,5,5331339.849658,2308.96943454391,1147.46860223834,2131.84032666854,935.96576744186,847.484186046512,268.075021544715,742.732947154471,29.99,536.082390393997,5492.1706392501,65906.0476710012,13769.62322686,59999,50000,-5907.04767100119,-15906.0476710012,-19676.6708978612,-29675.6708978612,"Food Insecure",9.899,1
"14","51","013","100100","01301","51013100100","1301","$50,000 to $59,999","4",54337.751552795,4,3154778.2503882,1776.16954438145,1415.80836079056,2669.41882568291,1127.74362055336,1253.90409937888,187.673402843602,581.781536334913,29.99,668.453830924931,6518.9653157186,78227.5837886231,16989.7003294868,59999,50000,-18228.5837886231,-28227.5837886231,-35218.2841181099,-45217.2841181099,"Food Insecure",32.611,1
"15","51","013","100100","01301","51013100100","1301","$50,000 to $59,999","5",54600,1,0,0,1691.74068890173,3177.76049000282,1372.04072727273,1269.68,42.2419688888889,256.257361111111,29.99,758.345387506616,6906.31593478216,82875.7912173859,20300.8882668208,59999,50000,-22876.7912173859,-32875.7912173859,-43177.6794842067,-53176.6794842067,"Food Insecure",5.86,3
"16","51","013","100100","01301","51013100100","1301","$60,000 to $74,999","1",66799.1368059531,85,17338304.7905518,4163.92900882709,464.516340635518,1839.70149253731,457.346909090909,0,481.716257237122,1341.27007024266,29.99,327.327099950086,4477.35182905809,53728.2219486971,5574.19608762621,74999,60000,21270.7780513029,6271.77805130294,15696.5819636767,697.581963676728,"Food Secure",5.847,1
"17","51","013","100100","01301","51013100100","1301","$60,000 to $74,999","2",67354.618066561,29,21969812.8745302,4687.19669680399,850.501341100748,1876.40066178541,896.573893098977,26.6874167987322,352.952275674764,1141.46199561403,29.99,403.310558845863,4727.37680181778,56728.5216218134,10206.016093209,74999,60000,18270.4783781866,3271.47837818661,8064.46228497764,-6934.53771502236,"At-Risk",1.779,2
"18","51","013","100100","01301","51013100100","1301","$60,000 to $74,999","3",69383.1,12,23336409.7723849,4830.77734659598,1189.80510099252,2131.84032666854,1034.74738181818,537.566666666667,342.347312692308,956.827487179487,29.99,526.629678883822,5559.94885390901,66719.3862469081,14277.6612119102,74999,60000,8279.61375309189,-6719.38624690811,-5998.0474588183,-20997.0474588183,"Food Insecure",0.777,2
"19","51","013","100100","01301","51013100100","1301","$60,000 to $74,999","4",67170.6914893617,9,23886023.0397138,4887.33291680788,1487.03523041978,2669.41882568291,1265.00208897485,1013.5075177305,317.090422009569,892.49889553429,29.99,678.204408481761,6865.71215841388,82388.5459009665,17844.4227650374,74999,60000,-7389.54590096654,-22388.5459009665,-25233.968666004,-40232.968666004,"Food Insecure",0.597,1
"20","51","013","100100","01301","51013100100","1301","$60,000 to $74,999","5",73544.5217391304,2,1823670.26086957,1350.43336039568,1724.38240375023,3177.76049000282,894.809169960474,1810.07826086957,NA,NA,29.99,NA,NA,NA,20692.5888450027,74999,60000,NA,NA,NA,NA,NA,0,2
"21","51","013","100100","01301","51013100100","1301","$75,000 to $99,999","1",85569.4128496772,132,43988569.4811018,6632.38791696488,464.516340635518,1839.70149253731,457.346909090909,0,624.719862386053,1934.51578927378,29.99,341.627460464979,5227.90151375303,62734.8181650364,5574.19608762622,99999,75000,37264.1818349636,12265.1818349636,31689.9857473374,6690.9857473374,"Food Secure",32.089,1
"22","51","013","100100","01301","51013100100","1301","$75,000 to $99,999","2",85991.56,77,47439184.8505056,6887.61096828978,847.810218591113,1876.40066178541,881.636462647528,58.9932631578947,617.197667164352,1733.33407407407,29.99,431.20282733463,5628.75495616389,67545.0594739667,10173.7226230934,99999,75000,32453.9405260333,7454.9405260333,22280.2179029399,-2718.78209706006,"At-Risk",26.584,3
"23","51","013","100100","01301","51013100100","1301","$75,000 to $99,999","3",90353.2161172161,19,52038675.0303275,7213.78368336115,1198.21562334897,2131.84032666854,1154.25648484848,324.576996336996,503.029271374269,1529.47999415205,29.99,534.190870257726,6207.36394363807,74488.3673236568,14378.5874801876,99999,75000,25510.6326763432,511.632676343201,11132.0451961556,-13866.9548038444,"At-Risk",7.352,1
"24","51","013","100100","01301","51013100100","1301","$75,000 to $99,999","4",83500.4638554217,6,7724118.12898868,2779.22977261483,1345.08078859257,2669.41882568291,1068.97952245345,1995.35879518072,427.877274117647,1074.93250653595,29.99,753.67052060273,8020.2274445734,96242.7293348808,16140.9694631108,99999,75000,3756.27066511915,-21242.7293348808,-12384.6987979917,-37383.6987979917,"Food Insecure",9.173,3
"25","51","013","100100","01301","51013100100","1301","$75,000 to $99,999","5",84642.5892116183,9,42005585.5680498,6481.17162001206,1878.03276613532,3177.76049000282,1654.79877480196,1405.53809128631,409.90367838983,1053.31296610169,29.99,855.602380061624,8586.90638064423,103042.876567731,22536.3931936239,99999,75000,-3043.87656773078,-28042.8765677308,-25580.2697613547,-50579.2697613547,"Food Insecure",6.802,1
"26","51","013","100100","01301","51013100100","1301","$100,000 to $124,999","1",112623.797309833,104,63229971.3588976,7951.7275707168,464.516340635518,1839.70149253731,457.346909090909,0,799.24364416799,2676.76300291159,29.99,359.079838643173,6162.12488735098,73945.4986482118,5574.19608762621,124999,1e+05,51053.5013517882,26054.5013517882,45479.305264162,20480.305264162,"Food Secure",22.775,1
"27","51","013","100100","01301","51013100100","1301","$100,000 to $124,999","2",111675.875126904,93,45116355.6278727,6716.87097001816,851.586769038935,1876.40066178541,910.515013936318,0,811.616857813081,2389.18261519881,29.99,448.010930257375,6465.716078991,77588.592947892,10219.0412284672,124999,1e+05,47410.407052108,22411.407052108,37191.3658236408,12192.3658236408,"Food Secure",61.347,2
"28","51","013","100100","01301","51013100100","1301","$100,000 to $124,999","3",112095.962790698,26,40827787.746864,6389.66256909267,1174.96784323528,2131.84032666854,913.630220718816,718.494418604651,796.362849022005,1996.86489608802,29.99,576.52856582493,7163.71127692696,85964.5353231236,14099.6141188233,124999,1e+05,39034.4646768764,14035.4646768764,24934.8505580531,-64.1494419469127,"At-Risk",32.437,1
"29","51","013","100100","01301","51013100100","1301","$100,000 to $124,999","4",113465.321917808,9,30087783.8887577,5485.23325746113,1435.25771509345,2669.41882568291,1146.49978580324,1236.10931506849,843.673159855769,1928.59477564103,29.99,736.094880150386,8590.38074220182,103084.568906422,17223.0925811214,124999,1e+05,21914.4310935782,-3084.5689064218,4691.33851245676,-20307.6614875432,"At-Risk",7.545,3
"30","51","013","100100","01301","51013100100","1301","$100,000 to $124,999","5",107195.285714286,2,84064529.1005291,9168.67106512875,1805.97786749584,3177.76049000282,1372.04072727273,859.171428571429,529.61740625,1482.25630208333,29.99,777.455791959281,8228.29214613959,98739.505753675,21671.7344099501,124999,1e+05,26259.494246325,1260.49424632496,4587.75983637491,-20411.2401636251,"At-Risk",3.897,4
"31","51","013","100100","01301","51013100100","1301","$125,000 to $149,999","1",135550.558805227,75,56108533.3139433,7490.56295040255,464.516340635518,1839.70149253731,457.346909090909,0,971.242079782453,3427.08233054656,29.99,376.279682204619,7101.64249416186,85219.7099299423,5574.19608762622,149999,125000,64779.2900700577,39780.2900700577,59205.0939824315,34206.0939824315,"Food Secure",23.942,1
"32","51","013","100100","01301","51013100100","1301","$125,000 to $149,999","2",136336.667117727,104,49052124.6427495,7003.72219914165,850.479741455919,1876.40066178541,899.634583015541,8.01782589084348,984.300608660976,3242.08854199,29.99,464.882342080869,7505.31456342364,90063.7747610837,10205.756897471,149999,125000,59935.2252389163,34936.2252389163,49729.4683414453,24730.4683414453,"Food Secure",73.874,1
"33","51","013","100100","01301","51013100100","1301","$125,000 to $149,999","3",136061.810289389,32,43821942.3053368,6619.81437091228,1168.22471394088,2131.84032666854,1036.01574744227,457.318520900322,977.612555090006,2854.27224239603,29.99,580.100186404202,8067.14957890137,96805.7949468164,14018.6965672906,149999,125000,53193.2050531836,28194.2050531836,39174.508485893,14175.508485893,"Food Secure",37.188,1
"34","51","013","100100","01301","51013100100","1301","$125,000 to $149,999","4",138685.915841584,21,46843086.8812373,6844.20096733266,1485.42343682191,2669.41882568291,1115.06610261026,822.73900990099,987.642615840517,2438.35151939655,29.99,711.027999085658,8774.23607251688,105290.832870203,17825.0812418629,149999,125000,44708.1671297974,19709.1671297974,26883.0858879345,1884.0858879345,"Food Secure",14.386,2
"35","51","013","100100","01301","51013100100","1301","$125,000 to $149,999","5",135499.514792899,6,47346936.2393632,6880.91100359271,1802.2190922767,3177.76049000282,1518.17524260355,1840.77893491124,933.296130208333,2807.29337673611,29.99,930.221989000264,11237.5161634623,134850.193961548,21626.6291073204,149999,125000,15148.8060384522,-9850.1939615478,-6477.8230688682,-31476.8230688682,"Food Insecure",6.61,4
"36","51","013","100100","01301","51013100100","1301","$150,000 to $199,999","1",171717.353090601,100,203409053.394969,14262.154584598,464.516340635518,1839.70149253731,457.346909090909,0,1239.78539696718,4454.06343615843,29.99,403.134013923092,8424.02124867692,101088.254984123,5574.19608762622,199999,150000,98910.745015877,48911.745015877,93336.5489282507,43337.5489282507,"Food Secure",30.299,1
"37","51","013","100100","01301","51013100100","1301","$150,000 to $199,999","2",175229.118768328,198,184773746.32615,13593.1507137289,850.612602347054,1876.40066178541,904.41133635475,12.0356500488759,1257.29449552368,4153.26369417762,29.99,493.074474605977,8726.47031249631,104717.643749956,10207.3512281646,199999,150000,95281.3562500442,45282.3562500442,85074.0050218796,35075.0050218796,"Food Secure",110.126,1
"38","51","013","100100","01301","51013100100","1301","$150,000 to $199,999","3",173914.57849667,57,223941536.935499,14964.6763057374,1167.73893171108,2131.84032666854,1080.92266620535,530.657659372027,1241.32763095238,3819.86377061936,29.99,618.247721490937,9452.84977530859,113434.197303703,14012.8671805329,199999,150000,86564.8026962969,36565.8026962969,72551.935515764,22552.935515764,"Food Secure",49.526,1
"39","51","013","100100","01301","51013100100","1301","$150,000 to $199,999","4",177454.763057325,42,228500056.540725,15116.2183280318,1493.09624785305,2669.41882568291,1346.40599606254,826.697070063694,1234.06307414698,3600.12409667542,29.99,759.967121380916,10466.6661840124,125599.994208149,17917.1549742366,199999,150000,74399.0057918506,24400.0057918506,56481.8508176141,6482.85081761407,"Food Secure",38.791,2
"40","51","013","100100","01301","51013100100","1301","$150,000 to $199,999","5",164755.206405694,16,144733525.378673,12030.5247341366,1832.01028478312,3177.76049000282,1549.445756066,1656.35288256228,1200.6500902374,3220.93274467054,29.99,944.620950365162,11779.7529139042,141357.03496685,21984.1234173975,199999,150000,58641.9650331496,8642.96503314961,36657.8416157522,-13341.1583842478,"At-Risk",16.258,4
"41","51","013","100100","01301","51013100100","1301","$200,000 or more","1",340975.404720783,81,21000089720.0533,144914.077025157,464.516340635518,1839.70149253731,457.346909090909,0,2156.88118342265,9817.66818887853,29.99,494.843592568639,14796.431366498,177557.176397976,5574.19608762622,1e+07,2e+05,9822442.82360202,22442.8236020235,9816868.6275144,16868.6275143973,"Food Secure",40.724,1
"42","51","013","100100","01301","51013100100","1301","$200,000 or more","2",336783.721033105,363,26391019007.9916,162453.12864944,851.565658398703,1876.40066178541,907.188838937318,0,2261.53534580582,9094.80769716789,29.99,592.668050492725,14762.5905941892,177151.08713027,10218.7879007844,1e+07,2e+05,9822848.91286973,22848.91286973,9812630.12496894,12630.1249689456,"Food Secure",347.185,1
"43","51","013","100100","01301","51013100100","1301","$200,000 or more","3",351854.534847051,164,25300304097.5731,159060.693125527,1164.90897926102,2131.84032666854,1095.84415492675,537.07977294229,2383.02722541469,9546.68566054503,29.99,734.26904592133,16458.7361864186,197504.834237024,13978.9077511323,1e+07,2e+05,9802495.16576298,2495.16576297639,9788516.25801184,-11483.7419881559,"At-Risk",267.102,3
"44","51","013","100100","01301","51013100100","1301","$200,000 or more","4",373812.970769643,218,30281801349.1727,174016.669745093,1458.85776630908,2669.41882568291,1115.83324722689,1296.15641727005,2447.50827871281,10143.4644646159,29.99,901.776453520174,18604.1476870287,223249.772244345,17506.2931957089,1e+07,2e+05,9776750.22775565,-23249.7722443447,9759243.93455995,-40756.0654400536,"At-Risk",285.433,1
"45","51","013","100100","01301","51013100100","1301","$200,000 or more","5",435324.09159537,98,37036575838.758,192448.891497867,1848.72707088776,3177.76049000282,1206.31864647481,2274.2951786613,2823.72604580216,12461.6860910224,29.99,1136.08174318289,23109.8581951464,277318.298341757,22184.7248506532,1e+07,2e+05,9722681.70165824,-77318.298341757,9700496.97680759,-99503.0231924102,"At-Risk",119.556,3
"46","51","013","100200","01301","51013100200","1301","Less than $35,000","1",19141.5035511364,113,76737472.6628648,8759.99273189566,464.516340635518,1938.09889128264,456.091151515151,0,38.1643850172877,210.17356671789,29.99,292.68607684506,2965.20407137803,35582.4488565364,5574.19608762622,35000,0,-582.448856536394,-35582.4488565364,-6156.64494416261,-41156.6449441626,"Food Insecure",34.914,1
"47","51","013","100200","01301","51013100200","1301","Less than $35,000","2",22094.9908759124,41,52700448.4620171,7259.50745312773,848.032906841973,1978.09889128264,871.400429993364,88.8960218978102,23.0310063412409,195.752562347932,29.99,383.944925635703,3571.1138374987,42853.3660499843,10176.3948821037,35000,0,-7853.36604998434,-42853.3660499843,-18029.760932088,-53029.760932088,"Food Insecure",63.348,1
"48","51","013","100200","01301","51013100200","1301","Less than $35,000","3",20187.5492957746,7,93317537.3698931,9660.1002774243,1191.4914500815,2246.07324890967,1120.9564216816,269.96676056338,0,3.5094718309859,29.99,485.847788123616,4156.34369110926,49876.1242933111,14297.897400978,35000,0,-14876.1242933111,-49876.1242933111,-29174.0216942891,-64174.0216942891,"Food Insecure",12.372,3
"49","51","013","100200","01301","51013100200","1301","Less than $35,000","4",19282.7073170732,9,108796210.493579,10430.5421955706,1355.00280482229,2812.02196416373,854.707401823109,2060.89008130081,0,-410.104349593496,29.99,711.261225210995,6058.76632290515,72705.1958748618,16260.0336578675,35000,0,-37705.1958748618,-72705.1958748618,-53965.2295327293,-88965.2295327294,"Food Insecure",21.336,1
"50","51","013","100200","01301","51013100200","1301","Less than $35,000","5",29905.5153846154,5,13295204.0576775,3646.25891259486,1772.414810174,3349.10987336451,1240.21709277389,2508.74523076923,0,-474.147942817294,29.99,890.047700708163,7543.9619547985,90527.543457582,21268.977722088,35000,0,-55527.543457582,-90527.543457582,-76796.52117967,-111796.52117967,"Food Insecure",34.03,4
"51","51","013","100200","01301","51013100200","1301","$35,000 to $49,999","1",43510.6807692308,55,14925694.0573666,3863.37858064242,464.516340635518,1938.09889128264,456.091151515152,0,217.727627239113,678.602819775404,29.99,310.642401067243,3631.15289087955,43573.8346905546,5574.19608762622,49999,35000,6425.16530944535,-8573.83469055465,850.969221819133,-14148.0307781809,"At-Risk",4.885,3
"52","51","013","100200","01301","51013100200","1301","$35,000 to $49,999","2",42797.0847457627,22,13673585.0458815,3697.78109761536,849.896270693011,1978.09889128264,866.766446841294,38.2258474576271,189.786571171171,657.803556306306,29.99,395.276402744575,4155.94771580362,49871.3725896434,10198.7552483161,49999,35000,127.627410356581,-14871.3725896434,-10071.1278379595,-25070.1278379595,"Food Insecure",1.247,1
"53","51","013","100200","01301","51013100200","1301","$35,000 to $49,999","3",40566.5074626866,7,18915298.9134777,4349.17221014272,1202.28559201785,2246.07324890967,1092.57656445047,184.516417910448,84.0054321937322,440.715341880342,29.99,483.944725548218,4561.82173089289,54741.8607707147,14427.4271042142,49999,35000,-4742.86077071466,-19741.8607707147,-19170.2878749289,-34169.2878749289,"Food Insecure",0.33,1
"54","51","013","100200","01301","51013100200","1301","$35,000 to $49,999","4",46333,5,9462930.4787234,3076.18765336632,1497.15341306844,2812.02196416373,1228.30897418631,452.572275132275,79.4837174796748,301.55370596206,29.99,609.953034403043,5513.88367132709,66166.6040559251,17965.8409568213,49999,35000,-16167.6040559251,-31166.6040559251,-34133.4450127465,-49132.4450127465,"Food Insecure",0.7,1
"55","51","013","100200","01301","51013100200","1301","$35,000 to $49,999","5",41090.8421052632,7,13510471.588789,3675.65934068829,1763.71694257052,3349.10987336451,1185.46768936327,2806.00906882591,0,-195.916168091168,29.99,913.429357412421,8088.08982087494,97057.0778504993,21164.6033108462,49999,35000,-47058.0778504993,-62057.0778504993,-68222.6811613455,-83221.6811613455,"Food Insecure",0.837,3
"56","51","013","100200","01301","51013100200","1301","$50,000 to $59,999","1",55571.6830708661,48,5270510.84921066,2295.75931865922,464.516340635518,1938.09889128264,456.091151515152,0,380.397284610676,1007.17090434215,29.99,326.909366804399,4138.65759855502,49663.8911826602,5574.19608762622,59999,50000,10335.1088173398,336.108817339773,4760.91272971356,-5238.08727028644,"At-Risk",6.459,2
"57","51","013","100200","01301","51013100200","1301","$50,000 to $59,999","2",54958.4950738916,20,7986540.08762999,2826.04672424749,844.773883238252,1978.09889128264,765.019887147336,43.7820689655172,277.854769583333,879.451701388889,29.99,393.951950021708,4368.14926838943,52417.7912206731,10137.286598859,59999,50000,7581.20877932687,-2417.79122067313,-2556.07781953215,-12555.0778195322,"Food Insecure",3.504,1
"58","51","013","100200","01301","51013100200","1301","$50,000 to $59,999","3",55838.6627906977,5,5331339.849658,2308.96943454391,1147.46860223834,2246.07324890967,933.39584496124,847.484186046512,268.075021544715,742.732947154471,29.99,547.248690370048,5614.99993898666,67379.9992678399,13769.62322686,59999,50000,-7380.99926783991,-17379.9992678399,-21150.6224946999,-31149.6224946999,"Food Insecure",1.024,1
"59","51","013","100200","01301","51013100200","1301","$50,000 to $59,999","4",54337.751552795,4,3154778.2503882,1776.16954438145,1415.80836079056,2812.02196416373,1124.64712516469,1253.90409937888,187.673402843602,581.781536334913,29.99,682.404495234147,6672.42262311997,80069.0714774396,16989.7003294868,59999,50000,-20070.0714774396,-30069.0714774396,-37059.7718069264,-47058.7718069264,"Food Insecure",3.984,1
"60","51","013","100200","01301","51013100200","1301","$50,000 to $59,999","5",54600,1,0,0,1691.74068890173,3349.10987336451,1368.27345454545,1269.68,42.2419688888889,256.257361111111,29.99,775.103598570058,7090.65625648002,85087.8750777603,20300.8882668208,59999,50000,-25088.8750777603,-35087.8750777603,-45389.763344581,-55388.763344581,"Food Insecure",1.029,3
"61","51","013","100200","01301","51013100200","1301","$60,000 to $74,999","1",66799.1368059531,85,17338304.7905518,4163.92900882709,464.516340635518,1938.09889128264,456.091151515152,0,481.716257237122,1341.27007024266,29.99,337.041264067044,4584.20763434462,55010.4916121354,5574.19608762621,74999,60000,19988.5083878646,4989.50838786457,14414.3123002384,-584.68769976164,"At-Risk",26.538,3
"62","51","013","100200","01301","51013100200","1301","$60,000 to $74,999","2",67354.618066561,29,21969812.8745302,4687.19669680399,850.501341100748,1978.09889128264,894.11213062479,26.6874167987322,352.952275674764,1141.46199561403,29.99,413.234205548168,4836.53691554313,58038.4429865176,10206.016093209,74999,60000,16960.5570134824,1961.55701348242,6754.54092027345,-8244.45907972655,"At-Risk",44.068,1
"63","51","013","100200","01301","51013100200","1301","$60,000 to $74,999","3",69383.1,12,23336409.7723849,4830.77734659598,1189.80510099252,2246.07324890967,1031.90623030303,537.566666666667,342.347312692308,956.827487179487,29.99,537.768855956419,5682.47980170758,68189.757620491,14277.6612119102,74999,60000,6809.24237950899,-8189.75762049101,-7468.4188324012,-22467.4188324012,"Food Insecure",24.243,2
"64","51","013","100200","01301","51013100200","1301","$60,000 to $74,999","4",67170.6914893617,9,23886023.0397138,4887.33291680788,1487.03523041978,2812.02196416373,1261.5287169568,1013.5075177305,317.090422009569,892.49889553429,29.99,692.117385128039,7018.75490152293,84225.0588182751,17844.4227650374,74999,60000,-9226.05881827514,-24225.0588182751,-27070.4815833126,-42069.4815833126,"Food Insecure",22.15,1
"65","51","013","100200","01301","51013100200","1301","$60,000 to $74,999","5",73544.5217391304,2,1823670.26086957,1350.43336039568,1724.38240375023,3349.10987336451,892.352252964427,1810.07826086957,NA,NA,29.99,NA,NA,NA,20692.5888450027,74999,60000,NA,NA,NA,NA,NA,0,3
"66","51","013","100200","01301","51013100200","1301","$75,000 to $99,999","1",85569.4128496772,132,43988569.4811018,6632.38791696488,464.516340635518,1938.09889128264,456.091151515152,0,624.719862386053,1934.51578927378,29.99,351.341624581937,5334.75731903956,64017.0878284748,5574.19608762622,99999,75000,35981.9121715252,10982.9121715252,30407.716083899,5408.71608389902,"Food Secure",37.302,3
"67","51","013","100200","01301","51013100200","1301","$75,000 to $99,999","2",85991.56,77,47439184.8505056,6887.61096828978,847.810218591113,1978.09889128264,879.215714534822,58.9932631578947,617.197667164352,1733.33407407407,29.99,441.130575473083,5737.96018568687,68855.5222282424,10173.7226230934,99999,75000,31143.4777717576,6144.47777175756,20969.7551486642,-4029.24485133579,"At-Risk",29.578,1
"68","51","013","100200","01301","51013100200","1301","$75,000 to $99,999","3",90353.2161172161,19,52038675.0303275,7213.78368336115,1198.21562334897,2246.07324890967,1151.08719191919,324.576996336996,503.029271374269,1529.47999415205,29.99,545.29723318891,6329.53393588109,75954.407230573,14378.5874801876,99999,75000,24044.592769427,-954.407230573037,9666.00528923935,-15332.9947107606,"At-Risk",6.21,1
"69","51","013","100200","01301","51013100200","1301","$75,000 to $99,999","4",83500.4638554217,6,7724118.12898868,2779.22977261483,1345.08078859257,2812.02196416373,1066.04437824023,1995.35879518072,427.877274117647,1074.93250653595,29.99,767.637320029491,8173.86223826777,98086.3468592133,16140.9694631108,99999,75000,1912.6531407867,-23086.3468592133,-14228.3163223241,-39227.3163223241,"Food Insecure",8.372,4
"70","51","013","100200","01301","51013100200","1301","$75,000 to $99,999","5",84642.5892116183,9,42005585.5680498,6481.17162001206,1878.03276613532,3349.10987336451,1650.2551208349,1405.53809128631,409.90367838983,1053.31296610169,29.99,872.282953001088,8770.39268297833,105244.71219574,22536.3931936239,99999,75000,-5245.71219574001,-30244.71219574,-27782.1053893639,-52781.1053893639,"Food Insecure",7.538,2
"71","51","013","100200","01301","51013100200","1301","$100,000 to $124,999","1",112623.797309833,104,63229971.3588976,7951.7275707168,464.516340635518,1938.09889128264,456.091151515151,0,799.24364416799,2676.76300291159,29.99,368.79400276013,6268.98069263751,75227.7683116501,5574.19608762621,124999,1e+05,49771.2316883499,24772.2316883499,44197.0356007237,19198.0356007237,"Food Secure",23.378,1
"72","51","013","100200","01301","51013100200","1301","$100,000 to $124,999","2",111675.875126904,93,45116355.6278727,6716.87097001816,851.586769038935,1978.09889128264,908.01497271189,0,811.616857813081,2389.18261519881,29.99,457.930749084655,6574.83408609108,78898.009033093,10219.0412284672,124999,1e+05,46100.990966907,21101.990966907,35881.9497384398,10882.9497384398,"Food Secure",42.938,1
